wallet_address,farmer_score,priority_tier,wallet_age_days,tx_count_before_first_inflow,token_type_diversity,inflow_to_outflow_hours,shared_funder_score,inter_tx_time_variance,unique_counterparty_count
0xc26c47ca8b3108e0756f954d42f52faefe514d3c,1.0,deprioritize,276.33083725877384,0.0,9.0,0.21333333333333335,2.0794415416798357,279733938485.75995,9.0
0x5a309aca9beed3654bb0834689c51f0f4da59d3e,1.0,deprioritize,1306.603476148681,2.0,33.0,1.5533333333333332,0.0,8463451368555.354,40.0
0x69bb771e5cc15d5cfa2ffcaedb49f99c965c0fef,1.0,deprioritize,1698.0063580968506,1.0,23.0,0.013333333333333334,3.1354942159291497,16440326286151.107,53.0
0x849d046dfb65e7bd680f5022613c1c8ae9a52367,0.0515,normal,1922.0342168954871,0.0,70.0,0.03,2.70805020110221,1754006678862.261,123.0
0x152ac2bc1821c5c9eca56d1f35d8b0d8b61187f5,0.0,normal,2445.6780247813435,9.0,127.0,0.0,0.0,751343945994.6475,321.0
0xa0710d6b75f7174ac09b145458e41a76d6d59f2f,0.0,normal,1630.2538234578817,1.0,29.0,0.04,0.0,1609311517136.5947,95.0
0x26921a182cf9d6f33730d7f37e1a86fd430863af,0.0,normal,2316.4829438315496,0.0,317.0,0.0,0.0,156300519847.7119,600.0
0x7686b388933b820e28bf40d024935f1c369c998a,1.0,deprioritize,1098.9562544731823,8.0,20.0,0.013333333333333334,0.6931471805599453,14810135269020.443,32.0
0x59d7d3bee897a4f3105b090d60f3a5508d7f3306,1.0,deprioritize,516.7041711418054,2.0,4.0,13.22,3.091042453358316,52214561415459.93,6.0
0x92eeca199466877a56eea7b939b54717f6acbc2e,0.0,normal,1641.5227012352893,1.0,71.0,0.02666666666666667,0.0,600918191467.924,268.0
0xb5392ba615af8562fd6454dcd9042f0b864d3526,0.0,normal,1657.559009119791,2.0,116.0,0.0,2.70805020110221,850558884685.6522,210.0
0x4264f50f8eb18f02b474eeb8cc996d77fb796be3,1.0,deprioritize,297.7695878630435,2.0,13.0,0.04666666666666667,3.295836866004329,8142164079435.102,18.0
0x1f28051e741eb766002cca0a078c54ae0e895a37,0.0001,normal,881.4284767531714,7.0,9.0,0.016666666666666666,0.0,17486345414049.55,39.0
0xad4c152f49ff8a13ec3f17e187655d6cb1680224,1.0,deprioritize,489.5352823101039,6.0,16.0,17.39666666666667,0.0,6827517579651.976,28.0
0xc08389d06f81d445df0e803948d6ccc1cd512345,0.0,normal,2158.65939110786,0.0,177.0,0.0,0.0,805860315652.8002,221.0
0xc888e367fbeeaf21d83d170c4307f8efe11dc621,1.0,deprioritize,276.35917130952635,1.0,6.0,3.1933333333333334,3.091042453358316,697368736076.4298,7.0
0xa07b9d4bf5e69b9e38a4f8c6abb8a4a9ee5bfb3e,0.0,normal,3057.6985578847925,0.0,129.0,0.0,0.0,1919054040833.2566,262.0
0xf92cb987226bb5ecb62089211a0685448068bb8f,0.0005,normal,869.2900047194903,2.0,19.0,0.14,0.0,6917266967646.86,30.0
0x7a0d3bdb0306cb5e113855c409cdabf3688d0b64,1.0,deprioritize,1716.211439906632,1.0,34.0,0.0,4.02535169073515,8230028019442.869,65.0
0x78bf077d5c9a261c3aaf1a9f2ed2117a87b47b3b,0.0008,normal,386.9127825030795,1.0,6.0,0.02666666666666667,0.0,6254625050871.75,17.0
0x7b0b0e8d7fd42f85f0897fd11d4fb22f415ae5c6,0.0,normal,2147.9153635227653,1.0,47.0,0.0,0.0,5348572490996.223,79.0
0x7a6cbd7a4562021fbdc0ac328c6c572fd703087a,0.0,normal,1958.8947038179856,3.0,296.0,0.0,2.0794415416798357,77134784849.95897,516.0
0x66fa1b48be0e4ededc40ab1df4da8cba799b826f,1.0,deprioritize,1669.9470769787608,0.0,23.0,0.013333333333333334,1.0986122886681098,17927780320809.51,48.0
0xdc0866b68640f2bd525ebd64a7bb1a032c1b39a0,0.0007,normal,276.33083855554463,0.0,20.0,0.01,0.0,1076187016826.3291,30.0
0x20897a7d7e7bdc6fd1245561ee2214d47edbeff2,0.0,normal,1467.9890677261214,7.0,65.0,0.0,0.0,536673025679.1658,227.0
0x8a25a367d2ea6b95274f2231154bbd13f8dfabac,0.0011,normal,282.54694968566025,6.0,6.0,0.016666666666666666,0.0,4457102856633.0,12.0
0x3e7eaa58188f5c61e4f89fb6b131a68757ad693e,0.0,normal,1949.9131649644562,2.0,92.0,0.0,0.0,1363330205497.4438,121.0
0x1239f425fb4d403a83264c20e27e7cefea5bbf34,0.0,normal,1914.335213599641,3.0,63.0,0.0,0.6931471805599453,5569760564702.189,229.0
0xe4e2d6e450f01e276a410a891b734ee517ce20a8,0.9997,deprioritize,1716.2114404606239,1.0,39.0,0.0,4.02535169073515,6045616395054.857,73.0
0x9db5af355806fda9f9d67d50a3a8c28d08e9b034,0.0,normal,2311.150653428507,1.0,8.0,0.375,0.0,13781594879759.24,39.0
0xd906979081fcb040f00213e86fb887a12de2c495,0.0,normal,2419.667864078565,13.0,159.0,0.010277777777777778,0.0,343688564133.50433,376.0
0x368706b2f299635e63b513f93f329fae8f366b48,0.0,normal,1991.1117762115737,0.0,97.0,0.0,0.0,441701387069.5745,280.0
0x0e40691650fc13107a4a258d1ae48a5b3e8c1869,1.0,deprioritize,1713.1771235927442,1.0,26.0,0.016666666666666666,4.02535169073515,8423197776895.954,60.0
0x7cef90be099fc8b0e4bc67197eec82f9b120844c,0.9998,deprioritize,276.3611166513297,1.0,21.0,0.006666666666666667,2.70805020110221,4133128125906.0503,28.0
0x0507b3ffe3836ad0f256f3d53b8fa7653e54e2eb,0.0,normal,1525.1227023011916,1.0,178.0,0.0,0.0,433544098812.783,270.0
0x49e8f08528a9a66edd472dbc5c90f59b8b4a81bc,0.9112,deprioritize,1134.098061211101,9.0,10.0,0.03,2.4849066497880004,5348000879839.072,43.0
0x948602fd48a176d50eb9fe948f2c7632b0c0d280,0.0,normal,3154.5364524166785,0.0,107.0,0.0661111111111111,0.0,4560708971760.809,374.0
0xdcc1f0af33526f1fc3905fb0104d81919d2e1571,0.0,normal,2325.843894615601,1.0,68.0,0.0,0.0,5277716595417.568,176.0
0xd5f38a0f3ababf82f62ff8fb701f649a17835e8b,0.0017,normal,326.5738946290038,2.0,2.0,0.26,0.0,1841528244494.2222,6.0
0x8319c5cd7390f03d5ac39c77a931b245a953f04f,0.0,normal,2147.2237904632643,0.0,75.0,0.03,0.0,6714822561516.349,108.0
0xf1cef11fe10a3b397d52503283c944293c8ea39b,0.0,normal,1342.72625576088,44.0,42.0,0.016666666666666666,3.4339872044851463,2520980895618.8594,104.0
0xb4a0dfc3dfa65e1658e84717f16d5c67362e6d51,0.9952,deprioritize,789.6051446540405,5.0,28.0,0.0,2.9444389791664403,3647387048570.4,32.0
0x68b33f0887a655ade355ecf5c572ab037506f271,1.0,deprioritize,620.5780613232183,0.0,13.0,0.07,1.791759469228055,6299277013575.197,20.0
0x351d25c68067b8d282c67cf966270d601e164c28,0.0001,normal,873.3307002136222,0.0,32.0,0.0,0.0,5048535660719.206,35.0
0xc6803667dfef39017f09c3ad3409fc8195fd0176,0.0,normal,2238.347760402094,0.0,46.0,0.016666666666666666,0.0,3051916045978.4297,129.0
0x4962c79be5d228785b24a1a48a4d4ef54641181c,0.0,normal,2127.983755780185,1.0,150.0,0.004166666666666667,0.0,46424545677.62335,228.0
0x0267c9fcfbdb0ae92fb9a6daa00fc8c23008bfb5,1.0,deprioritize,523.3593114621882,8.0,9.0,0.04666666666666667,2.9444389791664403,13214150793237.719,16.0
0x7d4d64a7b34310d5cfc19181b2a526cdcf462cec,0.0,normal,1987.5166725744086,0.0,76.0,0.0,0.0,3415693591822.401,119.0
0x563284bc519d0cff8c7f66e31a0bbc213d0cf776,0.0013,normal,276.33083925765146,0.0,5.0,0.15,0.0,2026727792547.5557,8.0
0xfcbd1a3b6ef78b3a72d04726469c769ee26cc0d4,0.0,normal,3191.443593887488,1.0,272.0,0.0,0.0,2083322815626.984,261.0
0xf2fb34c4323f9bf4a5c04fe277f96588dde5316f,0.0,normal,2180.4664412762722,1.0,786.0,0.0,0.0,6010559714.296971,1011.0
0x57712a81bc58a61829711aa25e62f581ab117ad9,1.0,deprioritize,1713.1772681665502,1.0,26.0,0.013333333333333334,4.02535169073515,9977280675327.502,56.0
0x4965a90210b20ef3420801df04874dcce8fb1b0b,1.0,deprioritize,288.6120945587147,0.0,5.0,0.19333333333333333,3.091042453358316,5073958444632.244,10.0
0xfb8a6e6150f08c1f6409661d3bbd301fa8cabf60,0.0,normal,1333.4377890041444,57.0,28.0,0.023333333333333334,3.4339872044851463,1663250141286.3428,94.0
0xaeb92b269e33dc8b0d435ff0337459596e324f29,0.0,normal,2152.769235769248,1.0,47.0,0.028333333333333332,0.0,8668895819359.119,78.0
0xcea4f0c5ac4b0f673f6a618f836c8038d9159ef7,0.0025,normal,276.350566796608,2.0,11.0,0.013333333333333334,0.0,7397942178889.143,15.0
0x28ecac04d9c7bd3e09fd71fb12c415d5594ef699,0.0,normal,912.9493167976042,26.0,61.0,0.0,0.0,661906453650.3298,112.0
0xe58812eb435be7cd2497849f16ec297026a6d518,0.8629,deprioritize,1645.9030089384041,2.0,41.0,0.03,3.4339872044851463,2518509796612.959,96.0
0x62e7d4d2faafcf01bc8e020d24215523b1f490cd,0.0,normal,276.3509834803696,1.0,6.0,911.67,0.6931471805599453,20442574291962.12,5.0
0x1dc5eefe2d20d1ab0db794a4236df147c0f60921,0.0,normal,2143.7076385738537,0.0,455.0,0.0,2.0794415416798357,244960701029.5324,597.0
0xaebca95558272816d899e888096f27e9c1b6adc9,0.9984,deprioritize,863.2147346180788,0.0,11.0,0.06,2.772588722239781,2789122143859.501,21.0
0x15b6171e1e385ff6fb2cff36030d2d08f0cc1358,0.0,normal,2310.2658688793995,1.0,25.0,0.021111111111111112,0.0,1606182644767.004,70.0
0x577989d4b0e3313efcdd4c7413475458f0442f26,0.0,normal,2438.2773619397453,2.0,22.0,0.03361111111111111,0.0,8208462316920.474,73.0
0xccfff3e02bf9fb13ba341bfe8d8a292254266666,0.0,normal,1336.545845740868,15.0,24.0,0.016666666666666666,2.833213344056216,3011471414040.572,78.0
0x5e810c7f0065f6295adabf3203922f77b14ee099,0.0,normal,2344.626621206759,1.0,252.0,0.0,0.0,518094560564.4132,325.0
0x343bb9a0680b0153c687120b36d572e7731efcfd,0.0007,normal,276.3730683958668,1.0,6.0,0.023333333333333334,0.0,2170998289616.0,7.0
0xb5ec4eedcb9bf01d1128ae2ef145b2b4ea7541d8,1.0,deprioritize,326.51223506359867,4.0,9.0,0.09333333333333334,3.091042453358316,8369610262958.094,13.0
0x0ad247f244920cb8204c3ffb7f81669a30c54678,0.0,normal,2168.9128832129636,1.0,3.0,0.030833333333333334,0.0,20521136458880.777,9.0
0xde655d29a0098cbc2c80945f0f1338d43a4779a1,0.0,normal,3048.269295250925,5.0,336.0,0.0,0.0,1756342547646.98,469.0
0xbdd67484ff11939ef22428eadf7b170d6438df9c,0.0,normal,1234.2629300680894,0.0,57.0,0.0,2.833213344056216,705510154955.0874,129.0
0xa64b6286437138f715f6057f0464815031d96fcf,0.0,normal,1024.2233467424412,1.0,88.0,0.0,2.833213344056216,216286183702.61578,163.0
0x628f792899b3b43bffe357b54727c8f6a3f84495,0.0,normal,3059.7530227021516,4.0,82.0,0.02666666666666667,0.0,10104042086932.225,128.0
0x99390bac1919423b87e8a8517ebf396866745c72,0.0,normal,3079.801888462962,5.0,101.0,0.0,0.0,1239546843461.882,113.0
0xab02469559a8a4ac1131c99b018f4a9314f12c06,0.0,normal,2186.583670899029,0.0,465.0,0.0033333333333333335,0.0,712042280816.7723,261.0
0x90d178f6fa1b3346c5e00d5b1f5656865802ca08,1.0,deprioritize,1698.0056164821071,1.0,25.0,0.009166666666666667,3.1354942159291497,16770337762310.24,53.0
0x68573fa23b1c209d5f3b5615acdf3f062d524760,1.0,deprioritize,276.3715424393642,1.0,2.0,0.2,2.6390573296152584,38162739771.0,8.0
0x0b5f6a4c654e08a7ad6bf3a1c31aa4a135e7ae64,0.0,normal,1693.9687183665153,1.0,186.0,0.0,2.0794415416798357,541270141480.19763,282.0
0xc550d4524ea3d8f43aff6c2dc6212d0d5c58fce4,0.0,normal,2069.019713846169,7.0,150.0,0.0,2.0794415416798357,850158346475.2441,235.0
0x5a27d268e830655e908a0a2c3b24f572695af5e8,0.0,normal,2116.978243991586,1.0,441.0,0.0,0.6931471805599453,90526804448.94844,668.0
0x46dd290a71146f23c4891e644b85b1bd78370f4b,0.8883,deprioritize,1527.465848886586,0.0,64.0,0.02,0.6931471805599453,13081582525976.232,115.0
0x2eba51df550aedfdb23220c77121478f0f1cf3af,1.0,deprioritize,2130.8029669563416,3.0,52.0,0.056666666666666664,2.302585092994046,18043236568818.426,76.0
0x96e4e4e0ec2f9e4b25bd9645f072662d49bbe1d0,0.0025,normal,2310.7458952096877,1.0,7.0,0.26944444444444443,0.0,33214001143344.234,25.0
0xf111b3badd9ff13fb3ac0c05d2f74e2ff0eeb536,0.0,normal,1865.4550387295362,0.0,78.0,0.016666666666666666,2.302585092994046,2425666050557.8096,166.0
0x8d21e3c8993633546e89cb4a24e5c0a5bc4d97e5,0.0,normal,3224.110571156285,15.0,330.0,0.0,0.6931471805599453,469251985056.50586,593.0
0xc48dccdb8bdb5a64f5e8e7e12eacb518d521461f,1.0,deprioritize,276.3547386369109,1.0,3.0,0.15333333333333332,3.091042453358316,39377832335968.0,7.0
0x6ba9a926c08622bb18ab49845b0e2f39d82448ab,1.0,deprioritize,1711.1110349341427,12.0,67.0,0.013333333333333334,2.833213344056216,16067012074150.066,83.0
0x533ac1d2fd7590fe02704aa7eeb3d4c50f9fa4b1,1.0,deprioritize,366.3689053130895,7.0,4.0,14.476666666666667,0.0,32678408903470.812,7.0
0x4fe992e566f8a28248acc4cb401b7ffd7df959b0,0.0,normal,3831.172562721319,14.0,151.0,0.0,0.0,1174270882312.228,351.0
0x582c98ddc90dfbdd1d78e6efd5fa96d94bdc9c10,0.0,normal,1516.301451745207,0.0,92.0,0.016666666666666666,2.9444389791664403,947651010049.3151,150.0
0xc93832e75d4b71a1d25a39daf12157237feed735,0.0,normal,2002.861301313843,0.0,166.0,0.0,0.0,398967879869.0651,290.0
0x92cbe89b5cb1c22c2c16bc465caf34e3c80b617d,0.0,normal,1740.8723083326165,1.0,143.0,0.0,3.091042453358316,250706023578.34637,347.0
0x71b111b36938d2f06d690880c48c601a59777777,0.997,deprioritize,290.14126671256844,0.0,14.0,0.04666666666666667,3.295836866004329,2998736573193.235,37.0
0x4935460336bf242ef01b7f260567e391a639eb6b,0.0001,normal,1194.9109889362503,15.0,22.0,0.023333333333333334,3.091042453358316,3328235299114.531,71.0
0x8f5075a0795864253e1f11313e5f98accf512fed,0.0,normal,1453.2172968086463,2.0,41.0,0.02,0.0,1370373514879.0989,161.0
0x909f12df377343d0d935500da28530f9876f9f0a,0.0,normal,2833.17859311074,9.0,82.0,0.0,0.0,1871839022880.891,178.0
0x07295d129f841f2854f9f298f137c2ffc5ccff34,0.0,normal,3164.8945537975706,5.0,156.0,0.0,0.0,4945275441399.566,190.0
0x62ba33ccc4a404456e388456c332d871dae7ae9e,0.0,normal,2321.4559890852097,1.0,408.0,0.0,0.0,135583542651.56895,682.0
0xb2aac58cef4f006e7dca59314f6326675b8d5f18,1.0,deprioritize,1708.2589878724764,2.0,26.0,0.013333333333333334,4.02535169073515,14631626294871.73,62.0
0xb50af9e9b77fccbc95dde1ac037ee53d470ef420,0.0,normal,3167.9484091716563,1.0,67.0,0.023333333333333334,0.0,11388761939522.898,160.0
0x86d8b774f9afcfc3fdc59b267a7d9ecfa9a2627b,0.0,normal,3088.2052494638883,0.0,149.0,0.02,0.0,2649057421921.767,270.0
0xbacec95e59270ae311876a0bebdf3648e10ed9d6,0.0005,normal,276.51543470187596,1.0,6.0,0.013333333333333334,0.0,22541805542.08264,9.0
0x0e740c1e34428121661aaf91a8b14efb137980b8,0.0,normal,1385.0722981287731,3.0,41.0,0.013333333333333334,2.772588722239781,1521970607601.207,126.0
0x61a4ae15b0819904597e5117c4c8c7cee0a34aa1,0.0,normal,1662.2509786899304,34.0,95.0,0.01,3.091042453358316,629380827669.3206,274.0
0xb9880de935892635f7da012a26ef5a6a3d00b31a,0.0,normal,1672.2687564926732,10.0,81.0,0.006666666666666667,3.4339872044851463,2088213393197.9666,221.0
0x43faf3f8bef053d901c572edc32f055c20efb764,0.0,normal,2131.5452611455103,1.0,92.0,0.03222222222222222,2.70805020110221,2315865953542.9805,83.0
0x0d8ffd05c3b56604ef791afdebe4fc45f7ad69a0,0.0,normal,2146.5479347795495,1.0,282.0,0.016666666666666666,2.302585092994046,222935972167.66583,320.0
0xf256feae524cc8d33276a59f0096c60a4d1730cc,0.0,normal,1425.5009096125707,2.0,106.0,0.0,1.6094379124341003,349193702850.4163,327.0
0xe289442dfe30af8d64bd69037e02f25a48d88c30,1.0,deprioritize,1713.179335585082,1.0,24.0,0.013333333333333334,4.02535169073515,11470452243569.771,54.0
0x10599733ae4814f1688ae8063c8fe7f21b7035ab,0.9972,deprioritize,276.36376845793865,1.0,5.0,0.03333333333333333,3.295836866004329,98332789713.75,7.0
0xd0fe30d82c50c03e2bfda696b57fb2073d7b0a77,0.0,normal,772.5123795699659,0.0,1.0,0.04,0.0,171163124.0,4.0
0xf3672125ee53a845415ada7fc81d5cbe39e8faa8,1.0,deprioritize,819.6852962367706,1.0,11.0,0.02,2.6390573296152584,8675783217439.833,33.0
0xb20cf4112e09d78112347fecfe46a9b33a54abf9,0.0001,normal,1650.2781550344687,0.0,23.0,0.01,0.0,19081548386796.895,47.0
0x88398dac284753fc651cd475b42aa507413f4fd2,0.0,normal,1738.5663610550816,0.0,192.0,0.0,0.6931471805599453,113800477478.44603,342.0
0x9b269141e3b2924e4fec66351607981638c0f30f,0.0,normal,2178.21626855904,1.0,766.0,0.0,0.0,160167755723.46207,783.0
0x708134b8a2b3ad5b7e698766f53f59631e040745,0.0,normal,3170.9215490071174,1.0,58.0,0.03722222222222222,0.0,1501038820135.6033,143.0
0x497ae91b9bfcfd8d5ea2c48d715f843907a9c2e7,0.9916,deprioritize,1496.438643962501,2.0,19.0,0.16333333333333333,2.9444389791664403,3772925320044.9,65.0
0x34bdef7fbd9258bc5e03de6aea47af80c7415873,0.0068,normal,276.38502127961704,1.0,2.0,0.33,0.0,12095439048260.0,6.0
0xa9903d67066bd461f6e3f3a03872bbfe6f20c3bd,1.0,deprioritize,1708.2589911879986,1.0,26.0,0.013333333333333334,4.02535169073515,16403391527698.984,58.0
0x2d2f683f30113f7e9357b5345ca650864028ac95,0.0,normal,2227.1265259128586,3.0,143.0,0.0,0.0,1004357600542.4498,249.0
0x9c45e721b8759ad6bbaffaa567fb3b1db961f691,0.0,normal,1240.315854719121,2.0,27.0,0.0,0.0,4258695703708.631,88.0
0xf93eb2dbbd89e40125646bdefe4bb6258e2bda9f,1.0,deprioritize,1708.2607042595027,3.0,26.0,0.013333333333333334,4.02535169073515,10675335630431.25,58.0
0x0ad14df2bc9ad9f27d060e25cf5381a98aef01ce,1.0,deprioritize,276.3702991698489,1.0,3.0,0.9966666666666667,2.772588722239781,25081429988.57143,7.0
0x4dc63beabe9275aedf71a4890e23f97dd6e9579c,0.9996,deprioritize,1716.211688059607,1.0,42.0,0.0,4.02535169073515,6187870364695.199,73.0
0x79ee4f213b70f7d44c942172da200152bd3be99e,0.0,normal,469.1825213981254,1.0,66.0,0.0,3.295836866004329,1592879005255.3376,43.0
0x4647116a410ca5e80ee2be0077335bbf0db35166,0.0,normal,2528.2718732591334,0.0,130.0,0.0,0.0,679071375120.3481,292.0
0x66bdbb3021e435074cac834ac99359384b006451,0.9981,deprioritize,276.34307713702594,1.0,3.0,0.056666666666666664,3.091042453358316,343787334927.4286,8.0
0x2f1e4b9644a9ee9ec5a786d8aa8e900ad2085058,0.0,normal,2145.724743804664,15.0,97.0,0.0,0.0,1061702906525.3029,215.0
0xb266ce1f9a1ca3af0fbbdd29b47a1d32e00fd0e7,0.0013,normal,2139.1323132674065,1.0,53.0,0.035833333333333335,2.0794415416798357,108992345675.07559,74.0
0x05418c6a5f6470ed2d38a05acdd171fcce314873,0.0,normal,1167.40127161353,17.0,19.0,0.48,0.0,4746920315958.981,68.0
0x7eb9cd88f55f98b6efc268804a5f2131d3bb4a8e,0.0,normal,2936.8578341153484,4.0,42.0,0.028888888888888888,0.0,22153623900776.15,73.0
0x38148ecc2078da7f65e6233dda28efaf4c51e96f,0.0,normal,3298.7516998613764,10.0,503.0,0.0,0.6931471805599453,111653301241.91287,920.0
0x3f4d0a6654c8365b42dcaa8aa92d9034e2a6141f,0.0,normal,2557.9952803058563,2.0,160.0,0.0,0.0,392148288244.12396,214.0
0x32e2f310dd2996ac37fe0ce255e5ce1c1ffcda76,0.0,normal,3162.5704771514925,884.0,298.0,0.0,0.0,373789057251.5534,572.0
0x9b450f1b614bc279e867d0ff480777b39e120b0d,0.0002,normal,744.3487763481587,13.0,45.0,0.013333333333333334,2.0794415416798357,676475746161.8622,86.0
0x011267e3c189a83d315bcb23a2aa9232d4330cb9,0.9999,deprioritize,277.40766524421394,1.0,8.0,0.023333333333333334,2.772588722239781,3936080496907.1714,21.0
0xaa0cd555ca47b008dda20cbcd96caeb1884f8dde,0.0001,normal,909.211554134237,4.0,26.0,0.03,0.0,4278283914225.254,54.0
0x5f0321d52129849651b1544eb7fe97fb8c5ac745,0.0012,normal,345.6014152489244,6.0,21.0,0.02,0.0,3685069226727.213,25.0
0x4ff5da7e8cee923653f23161a2525853ecc3c0f8,0.0,normal,2311.8343897883788,1.0,8.0,0.050833333333333335,0.0,28410576109383.316,29.0
0x97d7b7e726a54ca33f806a6ce79cfe368e47987f,0.9984,deprioritize,284.17030414196626,3.0,9.0,0.023333333333333334,2.6390573296152584,493575603591.5554,14.0
0xf97b9aed0b0afef35542f09fab3c870d750e99c8,0.0,normal,2656.5626421059615,1.0,90.0,0.006666666666666667,0.0,776887207456.2241,1755.0
0x61b782449ebf299b15cf169691757c84ea1bd618,0.0,normal,1100.1219709713316,30.0,22.0,0.02,2.0794415416798357,2778227449453.732,94.0
0x6acea6d8ebb2eb9582d630d2c0ff1082fd96d1dc,1.0,deprioritize,1176.6108598630212,10.0,10.0,0.013333333333333334,0.6931471805599453,109678087328692.48,15.0
0xdc3c3823c6f8b16b65e2df71f29c7151d09c16ed,0.0,normal,3028.3665890307175,2.0,80.0,0.0,0.0,13457808027225.414,186.0
0x245c817bb7c5648cdaddc96cee166173094391f6,0.0,normal,2130.3188459909265,0.0,232.0,0.0,2.70805020110221,279463957851.8249,363.0
0xf2d1fd0e9212c103f96fd237d7ccb853d9bb1de5,0.0,normal,1458.143996678715,2.0,85.0,0.01,0.0,645667653136.7233,157.0
0x4fd3fc08aa91fa1205ee54864d5516eebc56cb28,1.0,deprioritize,1716.2105707794565,1.0,28.0,0.016666666666666666,4.02535169073515,8871184536918.482,61.0
0xe6b614e1cd825af735d4a9238131c3e21d25cfd8,0.0,normal,2320.6312652273036,0.0,44.0,0.0,0.0,5901739000634.014,129.0
0x4f5ef03e870332a1b42453bbf57b8a041e89efe8,0.0,normal,2936.1599457914353,2.0,261.0,0.0,0.6931471805599453,4019632517482.3657,344.0
0x1f33c0edbe591a2194978069c40bddf8c2059a5e,0.0,normal,1184.6887772672098,12.0,229.0,0.0,2.6390573296152584,42416946727.696846,329.0
0xb8bb32bd8873ca5099963baf9a2b4d688a510826,0.9997,deprioritize,1379.4234302595949,6.0,26.0,0.016666666666666666,2.9444389791664403,7698806425864.971,64.0
0x7be0fcc316dab9c18048e927c90396d733605c33,1.0,deprioritize,1698.0040784116668,2.0,21.0,0.013333333333333334,3.1354942159291497,19433093738207.668,50.0
0x5f5d8b3cf23368b9b5fab4e4a391a998803c292f,0.0,normal,1298.8389163767713,15.0,77.0,0.0,2.772588722239781,311431968422.707,214.0
0x5d26ab4d2f4ee10288f8352bc9928bac2adba5f7,1.0,deprioritize,1669.9855599102075,2.0,22.0,0.013333333333333334,3.1354942159291497,18816046391633.453,52.0
0x7811df09c3415e99beb22122123932e2fe1ef0b0,0.0,normal,1982.6882103754167,0.0,150.0,0.0,0.0,661454158118.0508,285.0
0x09e3ab1ce8126bc411d7132cb4673409a60023cd,0.0,normal,1566.1212775841439,0.0,187.0,0.016666666666666666,0.0,119295844978.00128,396.0
0xfcffe7aea3f70f7975cd64ace7717caa211a706f,0.0,normal,1332.394611004191,0.0,33.0,0.043333333333333335,3.4339872044851463,1385477617835.0864,121.0
0xbb511fa95817211fb15d05183046782625a6331f,0.9998,deprioritize,284.0903054515631,0.0,6.0,0.12333333333333334,3.295836866004329,91256984115.55557,10.0
0xd66dcff7d207dd5c5d7323d99cc57d00fa92d4ea,0.4834,watch,2184.9458494340047,1.0,56.0,0.0,2.302585092994046,2705380787658.259,114.0
0xb70880e6232bf1057fc38bbd98ca8a9d5cd043ef,0.0,normal,1383.1145184480565,0.0,27.0,0.0,2.833213344056216,996082826906.2521,108.0
0xd262d146e869915444d0f34ecdaabab5ab43007e,0.0,normal,3004.356034655742,14.0,47.0,0.07388888888888889,1.6094379124341003,6015373037238.412,113.0
0x4a0ced750a31dfc005642bb1603ce3e40ddad857,0.0066,normal,3139.6393217042255,7.0,36.0,0.05305555555555556,0.0,44516558031301.75,55.0
0x736ea5b4966342445ee5a045335660c757dd3b65,0.0,normal,2176.8866943999765,0.0,33.0,0.025277777777777777,0.0,192648377212.53793,58.0
0xac89a53c033d5146da003ee21ac8fadb5ac34db3,0.0,normal,3349.808141169932,0.0,283.0,0.0,1.0986122886681098,234618165348.2152,501.0
0xaa42147f47e8c44eef892673f7addd489f5c6566,0.9998,deprioritize,1716.2110124085762,1.0,29.0,0.01,4.02535169073515,6641413758665.966,65.0
0xae8ec0f2279440c23fa776696198679e4ddce0c7,0.0,normal,3070.3154684309825,7.0,351.0,0.0,0.6931471805599453,375204574864.41077,489.0
0x05a9dc2662701527debfc1e34d136a3ba3909437,1.0,deprioritize,276.3315567755451,1.0,3.0,20.313333333333333,0.0,993722328.0,5.0
0x6734d27bc60e91b72f8f12e99618270a91a92678,0.0,normal,1333.6586401103934,0.0,26.0,0.05,0.6931471805599453,4750900141402.11,89.0
0xeaf8f3e5afd6751bd96142d90b91f89418d89cc5,0.0,normal,1365.3460012244323,50.0,48.0,0.013333333333333334,0.0,786544494943.2991,138.0
0x073040b17a2dd9e708038a9ae7e1ad099a647bca,0.0134,normal,876.4897512338421,3.0,7.0,0.24666666666666667,0.0,27060457604806.53,15.0
0x8f52f5eaffa522ffef4577687041188e34fe8081,0.0,normal,1835.416741975637,0.0,104.0,0.006666666666666667,1.0986122886681098,313011415174.5637,276.0
0x721931508df2764fd4f70c53da646cb8aed16ace,0.0,normal,2970.1921586645726,0.0,453.0,0.0,0.0,1108634529.6872756,1031.0
0xa9f7307309490cd980d495af64f33f2a75717630,0.0,normal,407.54767182472125,0.0,103.0,0.0,0.0,856466935054.3644,68.0
0xee225989232f1ec991c62d5d4f8a0d847e8261f0,0.0006,normal,924.6633663043987,2.0,17.0,0.043333333333333335,0.0,18818461373795.992,15.0
0x1f025a9be8b7d2e242fb621ba8d1996c8a231ef0,0.0016,normal,2219.533030657997,0.0,23.0,0.0,1.0986122886681098,2846275774439.0835,51.0
0xe18026b8d3ed02ced8368d2aa6376133f8442403,0.0,normal,2398.891919569249,1.0,57.0,0.015,0.0,3924749828674.948,104.0
0xffa13daf5b32e44758a5c4882f4df2612c0311b2,0.0,normal,1833.3747436625235,0.0,126.0,0.0,2.833213344056216,288880530701.0923,286.0
